country,countryLabel,article,site
http://www.wikidata.org/entity/Q4706566,Cloob,https://en.wikipedia.org/wiki/Cloob,http://www.cloob.com/
http://www.wikidata.org/entity/Q4669758,AbsolutePunk,https://en.wikipedia.org/wiki/AbsolutePunk,http://www.absolutepunk.net/
http://www.wikidata.org/entity/Q4689448,afreecaTV,https://en.wikipedia.org/wiki/AfreecaTV,http://www.afreeca.com/
http://www.wikidata.org/entity/Q4692115,Agentura.Ru,https://en.wikipedia.org/wiki/Agentura.Ru,http://www.agentura.ru/english
http://www.wikidata.org/entity/Q4687893,Aeon,https://en.wikipedia.org/wiki/Aeon_(magazine),https://aeon.co/
http://www.wikidata.org/entity/Q7927549,Victory Sports Network,https://en.wikipedia.org/wiki/Victory_Sports_Network,http://www.victorysportsnetwork.com/
http://www.wikidata.org/entity/Q7934919,VirtualDJ Radio,https://en.wikipedia.org/wiki/VirtualDJ_Radio,http://virtualdjradio.com
http://www.wikidata.org/entity/Q7941000,VolunteerMatch,https://en.wikipedia.org/wiki/VolunteerMatch,http://www.volunteermatch.org/
http://www.wikidata.org/entity/Q7942376,Voxer,https://en.wikipedia.org/wiki/Voxer,https://www.Voxer.com
http://www.wikidata.org/entity/Q7928561,The Vietnam Veterans Memorial,https://en.wikipedia.org/wiki/Vietnam_Veterans_Memorial_(The_Wall-USA),http://TheWall-USA.com
http://www.wikidata.org/entity/Q7942354,Vox Media,https://en.wikipedia.org/wiki/Vox_Media,https://www.voxmedia.com/
http://www.wikidata.org/entity/Q7901860,Userplane,https://en.wikipedia.org/wiki/Userplane,http://www.userplane.com
http://www.wikidata.org/entity/Q7907371,VODO,https://en.wikipedia.org/wiki/VODO,http://vo.do/
http://www.wikidata.org/entity/Q7912533,Valor.defense.gov,https://en.wikipedia.org/wiki/Valor.defense.gov,http://valor.defense.gov
http://www.wikidata.org/entity/Q7928022,Videogum,https://en.wikipedia.org/wiki/Videogum,http://videogum.com
http://www.wikidata.org/entity/Q7927792,VideoSift,https://en.wikipedia.org/wiki/VideoSift,http://www.videosift.com
http://www.wikidata.org/entity/Q7932768,Vinography,https://en.wikipedia.org/wiki/Vinography,http://www.vinography.com
http://www.wikidata.org/entity/Q7936509,visual.ly,https://en.wikipedia.org/wiki/Visual.ly,http://visual.ly
http://www.wikidata.org/entity/Q7907527,VReel,https://en.wikipedia.org/wiki/VReel,http://vreel.net/
http://www.wikidata.org/entity/Q7946200,W3Schools,https://en.wikipedia.org/wiki/W3Schools,http://www.w3schools.com
http://www.wikidata.org/entity/Q7919563,Venca,https://en.wikipedia.org/wiki/Venca,https://www.venca.es/
http://www.wikidata.org/entity/Q7927787,VideoLectures.net,https://en.wikipedia.org/wiki/VideoLectures.net,http://videolectures.net/
http://www.wikidata.org/entity/Q7900340,Urdupoint,https://en.wikipedia.org/wiki/UrduPoint,http://www.urdupoint.com/
http://www.wikidata.org/entity/Q7933668,Virb,https://en.wikipedia.org/wiki/Virb,http://www.virb.com/
http://www.wikidata.org/entity/Q7934942,Virtual Collection of Masterpieces,https://en.wikipedia.org/wiki/Virtual_Collection_of_Asian_Masterpieces,http://masterpieces.asemus.museum/
http://www.wikidata.org/entity/Q7906365,V2.fi,https://en.wikipedia.org/wiki/V2.fi,http://www.v2.fi
http://www.wikidata.org/entity/Q7906474,VADS,https://en.wikipedia.org/wiki/VADS_(organisation),https://vads.ac.uk
http://www.wikidata.org/entity/Q7906904,VGMusic.com,https://en.wikipedia.org/wiki/VGMusic.com,https://vgmusic.com
http://www.wikidata.org/entity/Q7929466,Viking Fusion,https://en.wikipedia.org/wiki/Viking_Fusion,http://vikingfusion.berry.edu
http://www.wikidata.org/entity/Q7933665,Virato Social News,https://en.wikipedia.org/wiki/Virato_Social_News,http://www.virato.de
http://www.wikidata.org/entity/Q7924317,viXra,https://en.wikipedia.org/wiki/ViXra,http://vixra.org/
http://www.wikidata.org/entity/Q7912398,Valleywag,https://en.wikipedia.org/wiki/Valleywag,http://valleywag.gawker.com/
http://www.wikidata.org/entity/Q7917668,Vdio,https://en.wikipedia.org/wiki/Vdio,http://www.vdio.com
http://www.wikidata.org/entity/Q7923042,VeryCD,https://en.wikipedia.org/wiki/VeryCD,http://www.verycd.com/
http://www.wikidata.org/entity/Q7929430,Viki,https://en.wikipedia.org/wiki/Viki_(streaming_service),https://www.viki.com/
http://www.wikidata.org/entity/Q7907672,vWorker,https://en.wikipedia.org/wiki/VWorker,http://www.vworker.com/
http://www.wikidata.org/entity/Q7939664,Voices.com,https://en.wikipedia.org/wiki/Voices.com,https://www.voices.com
http://www.wikidata.org/entity/Q7943390,Vukajlija,https://en.wikipedia.org/wiki/Vukajlija,https://vukajlija.com/
http://www.wikidata.org/entity/Q6540467,libcom.org,https://en.wikipedia.org/wiki/Libcom.org,http://www.enrager.net
http://www.wikidata.org/entity/Q6540467,libcom.org,https://en.wikipedia.org/wiki/Libcom.org,https://libcom.org/
http://www.wikidata.org/entity/Q6555058,Linux Focus,https://en.wikipedia.org/wiki/LinuxFocus_(magazine),http://www.linuxfocus.org/English/
http://www.wikidata.org/entity/Q6522356,lendwithcare.org,https://en.wikipedia.org/wiki/Lendwithcare,http://www.lendwithcare.org/
http://www.wikidata.org/entity/Q6540618,Liberal Democrat Voice,https://en.wikipedia.org/wiki/Liberal_Democrat_Voice,http://www.libdemvoice.org/
http://www.wikidata.org/entity/Q6583862,Midnight University,https://en.wikipedia.org/wiki/Midnight_University,http://midnightuniv.org
http://www.wikidata.org/entity/Q6522341,Lendink,https://en.wikipedia.org/wiki/Lendink,http://www.lendink.com
http://www.wikidata.org/entity/Q6555032,LinuxForums.org,https://en.wikipedia.org/wiki/LinuxForums.org,http://www.linuxforums.org/
http://www.wikidata.org/entity/Q6520332,leit.is,https://en.wikipedia.org/wiki/Leit.is,http://www.leit.is/
http://www.wikidata.org/entity/Q6531718,Lesson Planet,https://en.wikipedia.org/wiki/Lesson_Planet,http://www.lessonplanet.com/
http://www.wikidata.org/entity/Q6555099,Linux kernel mailing list,https://en.wikipedia.org/wiki/Linux_kernel_mailing_list,http://lkml.org
http://www.wikidata.org/entity/Q6517346,LegalZoom,https://en.wikipedia.org/wiki/LegalZoom,https://www.legalzoom.com/
http://www.wikidata.org/entity/Q6554497,Spaces,https://en.wikipedia.org/wiki/Spaces_(social_network),http://www.spaces.ru
http://www.wikidata.org/entity/Q6646315,Listen2myradio,https://en.wikipedia.org/wiki/Listen2myradio,http://www.listen2myradio.com
http://www.wikidata.org/entity/Q6646522,Listia,https://en.wikipedia.org/wiki/Listia,https://www.listia.com
http://www.wikidata.org/entity/Q6517194,legacy.com,https://en.wikipedia.org/wiki/Legacy.com,https://www.legacy.com/
http://www.wikidata.org/entity/Q6523220,Lens Culture,https://en.wikipedia.org/wiki/LensCulture,http://www.lensculture.com
http://www.wikidata.org/entity/Q6532954,Let Simon Decide,https://en.wikipedia.org/wiki/Let_Simon_Decide,http://www.letsimondecide.com
http://www.wikidata.org/entity/Q6540607,Liberal Conspiracy,https://en.wikipedia.org/wiki/Liberal_Conspiracy,http://liberalconspiracy.org
http://www.wikidata.org/entity/Q6542487,Library Access to Music Project,https://en.wikipedia.org/wiki/Library_Access_to_Music_Project,http://lamp.mit.edu
http://www.wikidata.org/entity/Q6545387,Lifeknot,https://en.wikipedia.org/wiki/Lifeknot,http://www.lifeknot.com/
http://www.wikidata.org/entity/Q6547045,like.com,https://en.wikipedia.org/wiki/Like.com,http://www.like.com/
http://www.wikidata.org/entity/Q6546073,Light Reading,https://en.wikipedia.org/wiki/Light_Reading,http://www.lightreading.com
http://www.wikidata.org/entity/Q4637581,419eater.com,https://en.wikipedia.org/wiki/419eater.com,https://419eater.com
http://www.wikidata.org/entity/Q4639635,5-Second Films,https://en.wikipedia.org/wiki/5-Second_Films,http://5secondfilms.com/
http://www.wikidata.org/entity/Q4646479,9rules,https://en.wikipedia.org/wiki/9rules,http://9rules.com/
http://www.wikidata.org/entity/Q4649891,AALBC.com,https://en.wikipedia.org/wiki/AALBC.com,http://aalbc.com
http://www.wikidata.org/entity/Q4651527,AFL Dream Team,https://en.wikipedia.org/wiki/AFL_Dream_Team,http://dreamteam.afl.com.au/?p=index
http://www.wikidata.org/entity/Q4571361,Gaysir,https://en.wikipedia.org/wiki/Gaysir,http://www.gaysir.no
http://www.wikidata.org/entity/Q4636200,3:AM Magazine,https://en.wikipedia.org/wiki/3:AM_Magazine,http://www.3ammagazine.com/3am/
http://www.wikidata.org/entity/Q4661648,Aaqua,https://en.wikipedia.org/wiki/Aaqua,http://www.aaqua.org/
http://www.wikidata.org/entity/Q4667901,Abiquo,https://en.wikipedia.org/wiki/Abiquo_Enterprise_Edition,https://www.abiquo.com/
http://www.wikidata.org/entity/Q4650628,ACE Electoral Knowledge Network,https://en.wikipedia.org/wiki/ACE_Electoral_Knowledge_Network,http://aceproject.org
http://www.wikidata.org/entity/Q4652324,ALEKS,https://en.wikipedia.org/wiki/ALEKS,http://www.aleks.com
http://www.wikidata.org/entity/Q4639144,All 4,https://en.wikipedia.org/wiki/All_4,http://www.channel4.com/
http://www.wikidata.org/entity/Q4654537,AT&T Internet Services,https://en.wikipedia.org/wiki/AT%26T_Internet_Services,http://att.net
http://www.wikidata.org/entity/Q4662861,Search Engine Watch,https://en.wikipedia.org/wiki/Search_Engine_Watch,https://searchenginewatch.com
http://www.wikidata.org/entity/Q4634468,30 Boxes,https://en.wikipedia.org/wiki/30_Boxes,http://www.30boxes.com/
http://www.wikidata.org/entity/Q4663363,Abandoned & Little-Known Airfields,https://en.wikipedia.org/wiki/Abandoned_%26_Little-Known_Airfields,http://www.airfields-freeman.com/
http://www.wikidata.org/entity/Q4653961,ARU TV,https://en.wikipedia.org/wiki/ARU_TV,http://www.aru.tv
http://www.wikidata.org/entity/Q4642560,6park,https://en.wikipedia.org/wiki/6park,https://www.6park.com/
http://www.wikidata.org/entity/Q4650029,ABBAMAIL,https://en.wikipedia.org/wiki/ABBAMAIL,http://www.abbamail.com/
http://www.wikidata.org/entity/Q4653147,AOL Seed,https://en.wikipedia.org/wiki/AOL_Seed,http://www.seed.com/
http://www.wikidata.org/entity/Q4591588,Operation Clambake,https://en.wikipedia.org/wiki/Operation_Clambake,http://home.kvalito.no/~xenu/
http://www.wikidata.org/entity/Q4591588,Operation Clambake,https://en.wikipedia.org/wiki/Operation_Clambake,http://www.xenu.net
http://www.wikidata.org/entity/Q4544854,(RED)Wire,https://en.wikipedia.org/wiki/(RED)Wire,http://www.red.org
http://www.wikidata.org/entity/Q4560797,192.com,https://en.wikipedia.org/wiki/192.com,http://www.192.com/
http://www.wikidata.org/entity/Q4604373,MangaGamer,https://en.wikipedia.org/wiki/MangaGamer,http://www.mangagamer.com/
http://www.wikidata.org/entity/Q4634776,Hitchhike TV,https://en.wikipedia.org/wiki/Hitchhike_TV,https://www.hitchhike.tv
http://www.wikidata.org/entity/Q4596058,1in.am,https://en.wikipedia.org/wiki/1in.am,https://1in.am
http://www.wikidata.org/entity/Q4582252,Norwegian Electronic Health Library,https://en.wikipedia.org/wiki/Norwegian_Electronic_Health_Library,http://www.helsebiblioteket.no/
http://www.wikidata.org/entity/Q4641688,60second Recap,https://en.wikipedia.org/wiki/60second_Recap,http://www.60secondrecap.com/
http://www.wikidata.org/entity/Q4644428,80legs,https://en.wikipedia.org/wiki/80legs,http://www.80legs.com/
http://www.wikidata.org/entity/Q4657774,A List Apart,https://en.wikipedia.org/wiki/A_List_Apart,https://alistapart.com/
http://www.wikidata.org/entity/Q4658382,A Motley Vision,https://en.wikipedia.org/wiki/A_Motley_Vision,http://www.motleyvision.org
http://www.wikidata.org/entity/Q4650214,ABC Online,https://en.wikipedia.org/wiki/ABC_Online,http://www.abc.net.au
http://www.wikidata.org/entity/Q4546005,1000 Awesome Things,https://en.wikipedia.org/wiki/1000_Awesome_Things,http://1000awesomethings.com
http://www.wikidata.org/entity/Q4633435,2collab,https://en.wikipedia.org/wiki/2collab,http://www.2collab.com/
http://www.wikidata.org/entity/Q4581626,Nettby,https://en.wikipedia.org/wiki/Nettby,http://www.nettby.no
http://www.wikidata.org/entity/Q4639140,4mations,https://en.wikipedia.org/wiki/4mations,http://www.4mations.tv/
http://www.wikidata.org/entity/Q4648761,A.nnotate,https://en.wikipedia.org/wiki/A.nnotate,http://a.nnotate.com/
http://www.wikidata.org/entity/Q4658716,A Passage A Day,https://en.wikipedia.org/wiki/A_Passage_a_Day,http://www.prof-ho.com/reading/
http://www.wikidata.org/entity/Q4654672,ATG Stores,https://en.wikipedia.org/wiki/ATG_Stores,http://www.atgstores.com/
http://www.wikidata.org/entity/Q4636424,3VOOR12,https://en.wikipedia.org/wiki/3voor12,http://3voor12.vpro.nl/
http://www.wikidata.org/entity/Q6654566,LiveProfile,https://en.wikipedia.org/wiki/LiveProfile,http://liveprofile.com
http://www.wikidata.org/entity/Q6703384,Lumosity,https://en.wikipedia.org/wiki/Lumosity,http://www.lumosity.com
http://www.wikidata.org/entity/Q6715186,MDPI,https://en.wikipedia.org/wiki/MDPI,https://www.mdpi.com
http://www.wikidata.org/entity/Q6754185,Mapping the Practice and Profession of Sculpture in Britain and Ireland 1851–1951,https://en.wikipedia.org/wiki/Mapping_the_Practice_and_Profession_of_Sculpture_in_Britain_and_Ireland_1851%E2%80%931951,http://sculpture.gla.ac.uk/
http://www.wikidata.org/entity/Q6648250,Lithuania Tribune,https://en.wikipedia.org/wiki/Lithuania_Tribune,http://www.lithuaniatribune.com/
http://www.wikidata.org/entity/Q6694732,lrytas.lt,https://en.wikipedia.org/wiki/Lrytas.lt,http://lrytas.lt
http://www.wikidata.org/entity/Q6783942,Masrawy,https://en.wikipedia.org/wiki/Masrawy,https://www.masrawy.com/
http://www.wikidata.org/entity/Q6777756,Todayhumor,https://en.wikipedia.org/wiki/Todayhumor,http://todayhumor.co.kr/
http://www.wikidata.org/entity/Q6673362,Long War Journal,https://en.wikipedia.org/wiki/FDD%27s_Long_War_Journal,http://www.longwarjournal.org
http://www.wikidata.org/entity/Q6703301,Luminous-Lint,https://en.wikipedia.org/wiki/Luminous-Lint,http://www.luminous-lint.com
http://www.wikidata.org/entity/Q6721937,MacHeist,https://en.wikipedia.org/wiki/MacHeist,http://www.macheist.com/
http://www.wikidata.org/entity/Q6721940,MacInTouch,https://en.wikipedia.org/wiki/MacInTouch,http://www.macintouch.com/
http://www.wikidata.org/entity/Q6729283,Maes-e,https://en.wikipedia.org/wiki/Maes-e,http://maes-e.com/
http://www.wikidata.org/entity/Q6784006,"Khoros, LLC","https://en.wikipedia.org/wiki/Khoros,_LLC",https://khoros.com/
http://www.wikidata.org/entity/Q6786299,matchmaker.com,https://en.wikipedia.org/wiki/Matchmaker.com,http://matchmaker.com
http://www.wikidata.org/entity/Q6654574,Live Science AR,https://en.wikipedia.org/wiki/Live_Science,https://livesciencear.blogspot.com/
http://www.wikidata.org/entity/Q6735675,mail.com,https://en.wikipedia.org/wiki/Mail.com,https://www.mail.com
http://www.wikidata.org/entity/Q6739259,Makeoutclub,https://en.wikipedia.org/wiki/Makeoutclub,http://www.makeoutclub.com
http://www.wikidata.org/entity/Q6795850,Maximum Fun,https://en.wikipedia.org/wiki/Maximum_Fun,http://www.maximumfun.org/
http://www.wikidata.org/entity/Q6650179,Little Golden Guy,https://en.wikipedia.org/wiki/Little_Golden_Guy,http://www.littlegoldenguy.com
http://www.wikidata.org/entity/Q6655304,Live Music Archive,https://en.wikipedia.org/wiki/Live_Music_Archive,http://www.archive.org/details/etree
http://www.wikidata.org/entity/Q6663371,LoadingReadyRun,https://en.wikipedia.org/wiki/LoadingReadyRun,http://www.loadingreadyrun.com/
http://www.wikidata.org/entity/Q6725754,Macteens,https://en.wikipedia.org/wiki/Macteens,http://macteens.com/
http://www.wikidata.org/entity/Q6720681,MaYoMo,https://en.wikipedia.org/wiki/MaYoMo,http://www.mayomo.com/
http://www.wikidata.org/entity/Q6717831,MSN China,https://en.wikipedia.org/wiki/MSN_China,https://www.msn.cn/zh-cn/
http://www.wikidata.org/entity/Q6740419,Maktoob,https://en.wikipedia.org/wiki/Yahoo!_Maktoob,https://maktoob.yahoo.com/
http://www.wikidata.org/entity/Q6755987,marca.com,https://en.wikipedia.org/wiki/Marca.com,http://www.marca.com/
http://www.wikidata.org/entity/Q6693287,LowerMyBills.com,https://en.wikipedia.org/wiki/LowerMyBills.com,http://lowermybills.com/
http://www.wikidata.org/entity/Q6722109,MacRumors,https://en.wikipedia.org/wiki/MacRumors,https://www.macrumors.com
http://www.wikidata.org/entity/Q6746627,ManageFlitter,https://en.wikipedia.org/wiki/ManageFlitter,http://ManageFlitter.com/
http://www.wikidata.org/entity/Q6719153,MVGroup,https://en.wikipedia.org/wiki/MVGroup,http://mvgroup.org/
http://www.wikidata.org/entity/Q6802898,MeBeam,https://en.wikipedia.org/wiki/MeBeam,http://www.mebeam.com/
http://www.wikidata.org/entity/Q6659614,livingroomcandidate.org,https://en.wikipedia.org/wiki/The_Living_Room_Candidate,http://livingroomcandidate.org
http://www.wikidata.org/entity/Q6729766,magazines.com,https://en.wikipedia.org/wiki/Magazines.com,https://www.magazines.com/
http://www.wikidata.org/entity/Q6748415,Maneno,https://en.wikipedia.org/wiki/Maneno,http://www.maneno.org
http://www.wikidata.org/entity/Q6763486,MarilynManson.com,https://en.wikipedia.org/wiki/MarilynManson.com,http://www.marilynmanson.com/
http://www.wikidata.org/entity/Q6782285,Masada2000,https://en.wikipedia.org/wiki/Masada2000,http://www.masada2000.org/
http://www.wikidata.org/entity/Q6658161,Livefyre,https://en.wikipedia.org/wiki/Livefyre,http://web.livefyre.com/
http://www.wikidata.org/entity/Q6722145,MacUpdate,https://en.wikipedia.org/wiki/MacUpdate,https://www.macupdate.com/
http://www.wikidata.org/entity/Q6749286,Manhattan Movie Magazine,https://en.wikipedia.org/wiki/Manhattan_Movie_Magazine,http://www.manhattanmoviemag.com/
http://www.wikidata.org/entity/Q6749361,manhunt.net,https://en.wikipedia.org/wiki/Manhunt_(social_network),http://www.manhunt.net/
http://www.wikidata.org/entity/Q6757677,Marco Polo Cycling Club,https://en.wikipedia.org/wiki/Marco_Polo_Cycling_Club,http://www.marcopolocyclingclub.com/
http://www.wikidata.org/entity/Q5197758,CNSNews,https://en.wikipedia.org/wiki/CNSNews.com,http://www.cnsnews.com/
http://www.wikidata.org/entity/Q5197691,CyberPsychos AOD,https://en.wikipedia.org/wiki/CyberPsychos_AOD,http://cyberpsychos.netonecom.net
http://www.wikidata.org/entity/Q5199409,Cymax Stores,https://en.wikipedia.org/wiki/Cymax_Group,http://www.cymaxgroup.com/
http://www.wikidata.org/entity/Q5199907,Cyndi's List,https://en.wikipedia.org/wiki/Cyndi%27s_List,http://www.cyndislist.com/
http://www.wikidata.org/entity/Q5208788,Dahe Daily,https://en.wikipedia.org/wiki/Dahe_Daily,http://newpaper.dahe.cn/dhb/
http://www.wikidata.org/entity/Q5209207,DailyStrength,https://en.wikipedia.org/wiki/DailyStrength,http://www.dailystrength.org
http://www.wikidata.org/entity/Q5209208,DailyTech,https://en.wikipedia.org/wiki/DailyTech,http://www.dailytech.com
http://www.wikidata.org/entity/Q5247737,Deathswitch,https://en.wikipedia.org/wiki/Deathswitch,http://www.deathswitch.com
http://www.wikidata.org/entity/Q5206764,DXY.cn,https://en.wikipedia.org/wiki/DXY.cn,https://portal.dxy.cn/
http://www.wikidata.org/entity/Q5209205,DailyFill,https://en.wikipedia.org/wiki/DailyFill,http://www.dailyfill.com
http://www.wikidata.org/entity/Q5207557,dabs.com,https://en.wikipedia.org/wiki/Dabs.com,http://www.dabs.com/
http://www.wikidata.org/entity/Q5207170,Dacast,https://en.wikipedia.org/wiki/Dacast,http://www.DaCast.com/
http://www.wikidata.org/entity/Q5209305,DailyMed,https://en.wikipedia.org/wiki/DailyMed,http://dailymed.nlm.nih.gov/
http://www.wikidata.org/entity/Q5227512,DateIITians,https://en.wikipedia.org/wiki/DateIITians,http://dateiitians.com/
http://www.wikidata.org/entity/Q5243178,Daylife,https://en.wikipedia.org/wiki/Daylife,http://daylife.com
http://www.wikidata.org/entity/Q5206367,DVD Verdict,https://en.wikipedia.org/wiki/DVD_Verdict,http://dvdverdict.com
http://www.wikidata.org/entity/Q5199264,Cylinder Audio Archive,https://en.wikipedia.org/wiki/Cylinder_Audio_Archive,http://cylinders.library.ucsb.edu
http://www.wikidata.org/entity/Q5243628,Daytrotter,https://en.wikipedia.org/wiki/Daytrotter,http://daytrotter.com
http://www.wikidata.org/entity/Q5245710,Deadspin,https://en.wikipedia.org/wiki/Deadspin,http://www.deadspin.com/
http://www.wikidata.org/entity/Q5247195,Death Risk Rankings,https://en.wikipedia.org/wiki/Death_Risk_Rankings,http://deathriskrankings.com/
http://www.wikidata.org/entity/Q5244089,DeSmog,https://en.wikipedia.org/wiki/DeSmog,https://www.desmog.com/
http://www.wikidata.org/entity/Q5227102,data.gov,https://en.wikipedia.org/wiki/Data.gov,http://www.data.gov/
http://www.wikidata.org/entity/Q5245673,deadmalls.com,https://en.wikipedia.org/wiki/Deadmalls.com,http://www.deadmalls.com
http://www.wikidata.org/entity/Q5245832,DealDash,https://en.wikipedia.org/wiki/DealDash,http://www.dealdash.com/
http://www.wikidata.org/entity/Q5227103,data.gov.uk,https://en.wikipedia.org/wiki/Data.gov.uk,https://data.gov.uk
http://www.wikidata.org/entity/Q5227491,datasheets.com,https://en.wikipedia.org/wiki/Datasheets.com,http://www.datasheets.com/
http://www.wikidata.org/entity/Q5197785,Cybergrass,https://en.wikipedia.org/wiki/Cybergrass,http://cybergrass.com/
http://www.wikidata.org/entity/Q5209152,Daijiworld Media,https://en.wikipedia.org/wiki/Daijiworld_Media,http://www.daijiworld.com/
http://www.wikidata.org/entity/Q5227115,DataLounge,https://en.wikipedia.org/wiki/DataLounge,http://www.datalounge.com
http://www.wikidata.org/entity/Q5132448,clicker.com,https://en.wikipedia.org/wiki/Clicker.com,http://www.clicker.com/
http://www.wikidata.org/entity/Q5133404,Climate Audit,https://en.wikipedia.org/wiki/Climate_Audit,http://climateaudit.org/
http://www.wikidata.org/entity/Q5139601,cockeyed.com,https://en.wikipedia.org/wiki/Cockeyed.com,http://www.cockeyed.com
http://www.wikidata.org/entity/Q5140130,Codeforces,https://en.wikipedia.org/wiki/Codeforces,http://codeforces.com/?locale=en
http://www.wikidata.org/entity/Q5146468,College Magazine,https://en.wikipedia.org/wiki/College_Magazine,http://www.collegemagazine.com/
http://www.wikidata.org/entity/Q5155005,Community of Science,https://en.wikipedia.org/wiki/Community_of_Science,http://www.cos.com/
http://www.wikidata.org/entity/Q5163015,ConservativeHome,https://en.wikipedia.org/wiki/ConservativeHome,http://www.conservativehome.com
http://www.wikidata.org/entity/Q5186652,Critical Path Project,https://en.wikipedia.org/wiki/Critical_Path_Project,http://www.criticalpathproject.com/
http://www.wikidata.org/entity/Q5187862,Crooked Timber,https://en.wikipedia.org/wiki/Crooked_Timber,http://www.crookedtimber.org
http://www.wikidata.org/entity/Q5195244,Curse LLC,https://en.wikipedia.org/wiki/Curse_LLC,https://www.curseforge.com
http://www.wikidata.org/entity/Q5124104,Citytv.com.co,https://en.wikipedia.org/wiki/Citytv.com.co,http://citytv.com.co
http://www.wikidata.org/entity/Q5138939,Cobocards,https://en.wikipedia.org/wiki/Cobocards,http://www.cobocards.com/
http://www.wikidata.org/entity/Q5146222,Collectors Weekly,https://en.wikipedia.org/wiki/Collectors_Weekly,http://www.collectorsweekly.com
http://www.wikidata.org/entity/Q5146017,collectSPACE,https://en.wikipedia.org/wiki/CollectSPACE,http://www.collectspace.com/
http://www.wikidata.org/entity/Q5181870,cramster.com,https://en.wikipedia.org/wiki/Cramster.com,http://www.cramster.com
http://www.wikidata.org/entity/Q5135614,CloudForge,https://en.wikipedia.org/wiki/CloudForge,http://www.cloudforge.com/
http://www.wikidata.org/entity/Q5146378,College Football Data Warehouse,https://en.wikipedia.org/wiki/College_Football_Data_Warehouse,http://www.cfbdatawarehouse.com/
http://www.wikidata.org/entity/Q5187910,Crooks and Liars,https://en.wikipedia.org/wiki/Crooks_and_Liars,http://crooksandliars.com
http://www.wikidata.org/entity/Q5193462,Culture Inside,https://en.wikipedia.org/wiki/Culture_Inside,http://www.cultureinside.com/
http://www.wikidata.org/entity/Q5178055,coupons.com,https://en.wikipedia.org/wiki/Quotient_Technology,https://www.coupons.com/
http://www.wikidata.org/entity/Q5131829,Clergy of the Church of England database,https://en.wikipedia.org/wiki/Clergy_of_the_Church_of_England_database,http://theclergydatabase.org.uk/
http://www.wikidata.org/entity/Q5133861,Clinicbook,https://en.wikipedia.org/wiki/Clinicbook,http://www.clinicbook.com
http://www.wikidata.org/entity/Q5136075,ClubCall,https://en.wikipedia.org/wiki/ClubCall,https://www.clubcall.com/
http://www.wikidata.org/entity/Q5136718,ClutchFans,https://en.wikipedia.org/wiki/ClutchFans,http://www.clutchfans.net
http://www.wikidata.org/entity/Q5153336,Common Dreams NewsCenter,https://en.wikipedia.org/wiki/Common_Dreams,http://commondreams.org/
http://www.wikidata.org/entity/Q5180348,cracked.com,https://en.wikipedia.org/wiki/Cracked.com,https://www.cracked.com/
http://www.wikidata.org/entity/Q5186072,Crispy Gamer,https://en.wikipedia.org/wiki/Crispy_Gamer,http://www.crispygamer.com
http://www.wikidata.org/entity/Q5188882,crosswalk.com,https://en.wikipedia.org/wiki/Crosswalk.com,http://www.crosswalk.com
http://www.wikidata.org/entity/Q5189155,CrowdCube,https://en.wikipedia.org/wiki/Crowdcube,http://www.crowdcube.com
http://www.wikidata.org/entity/Q5189949,Cruise Critic,https://en.wikipedia.org/wiki/Cruise_Critic,http://www.cruisecritic.com/
http://www.wikidata.org/entity/Q5194647,Curbed,https://en.wikipedia.org/wiki/Curbed,https://www.curbed.com/
http://www.wikidata.org/entity/Q5196362,CustomMade,https://en.wikipedia.org/wiki/CustomMade,http://www.custommade.com/
http://www.wikidata.org/entity/Q5146381,College Football News,https://en.wikipedia.org/wiki/College_Football_News,http://www.collegefootballnews.com/
http://www.wikidata.org/entity/Q5170824,Cork Student News,https://en.wikipedia.org/wiki/Cork_Student_News,http://www.corkstudentnews.com/
http://www.wikidata.org/entity/Q5146526,Niche,https://en.wikipedia.org/wiki/Niche_(company),https://www.niche.com/
http://www.wikidata.org/entity/Q5164626,ConsumerAffairs.com,https://en.wikipedia.org/wiki/ConsumerAffairs,http://www.consumeraffairs.com/
http://www.wikidata.org/entity/Q5167340,Cool Site of the Day,https://en.wikipedia.org/wiki/Cool_Site_of_the_Day,http://www.coolsiteoftheday.com/
http://www.wikidata.org/entity/Q5172107,Corona's Coming Attractions,https://en.wikipedia.org/wiki/Corona%27s_Coming_Attractions,http://www.coronacomingattractions.com
http://www.wikidata.org/entity/Q5191096,CrystEngCommunity,https://en.wikipedia.org/wiki/CrystEngCommunity,https://en.wikipedia.org/wiki/CrystEngComm
http://www.wikidata.org/entity/Q5136245,Club Fonograma,https://en.wikipedia.org/wiki/Club_Fonograma,http://www.clubfonograma.com
http://www.wikidata.org/entity/Q5144658,Coles Online,https://en.wikipedia.org/wiki/Coles_Online,https://shop.coles.com.au
http://www.wikidata.org/entity/Q5154897,Community Tool Box,https://en.wikipedia.org/wiki/Community_Tool_Box,https://ctb.ku.edu
http://www.wikidata.org/entity/Q5157518,Computer Weekly,https://en.wikipedia.org/wiki/Computer_Weekly,https://www.computerweekly.com/
http://www.wikidata.org/entity/Q5160093,Confidentcrowd,https://en.wikipedia.org/wiki/Confidentcrowd,http://wwww.confidentcrowd.com
http://www.wikidata.org/entity/Q5160772,congress.org,https://en.wikipedia.org/wiki/Congress.org,http://www.congress.org/
